┌────────────┬───────────────────────┐
│    date    │ seven_days_moving_avg │
│    date    │        double         │
├────────────┼───────────────────────┤
│ 2015-06-28 │                0.2629 │
│ 2015-06-29 │                0.2629 │
│ 2015-06-30 │                0.2629 │
│ 2015-07-01 │                0.1029 │
│ 2015-07-02 │                0.0614 │
│ 2015-07-03 │                0.0614 │
│ 2015-07-04 │                0.0729 │
│ 2015-07-05 │                0.0171 │
│ 2015-07-06 │                  0.06 │
│ 2015-07-07 │                  0.06 │
│ 2015-07-08 │                  0.06 │
│ 2015-07-09 │                  0.06 │
│ 2015-07-10 │                  0.06 │
│ 2015-07-11 │                0.1029 │
│ 2015-07-12 │                  0.12 │
│ 2015-07-13 │                0.0771 │
│ 2015-07-14 │                0.0771 │
│ 2015-07-15 │                0.1229 │
│ 2015-07-16 │                0.1229 │
│ 2015-07-17 │                0.1229 │
│ 2015-07-18 │                0.0629 │
│ 2015-07-19 │                0.0457 │
│ 2015-07-20 │                0.0457 │
│ 2015-07-21 │                0.0457 │
│ 2015-07-22 │                   0.0 │
│ 2015-07-23 │                   0.0 │
│ 2015-07-24 │                0.0514 │
│ 2015-07-25 │                0.0514 │
│ 2015-07-26 │                0.0514 │
│ 2015-07-27 │                  0.33 │
│ 2015-07-28 │                  0.33 │
│ 2015-07-29 │                  0.33 │
│ 2015-07-30 │                  0.33 │
│ 2015-07-31 │                0.2786 │
│ 2015-08-01 │                  0.34 │
│ 2015-08-02 │                  0.34 │
│ 2015-08-03 │                0.0614 │
│ 2015-08-04 │                0.0614 │
│ 2015-08-05 │                0.0614 │
│ 2015-08-06 │                0.0614 │
│ 2015-08-07 │                0.0614 │
│ 2015-08-08 │                0.1671 │
│ 2015-08-09 │                0.1671 │
│ 2015-08-10 │                0.1671 │
│ 2015-08-11 │                0.1671 │
│ 2015-08-12 │                0.1671 │
│ 2015-08-13 │                0.1671 │
│ 2015-08-14 │                0.1671 │
│ 2015-08-15 │                0.0414 │
│ 2015-08-16 │                0.0414 │
│ 2015-08-17 │                0.0429 │
│ 2015-08-18 │                0.0886 │
│ 2015-08-19 │                0.0886 │
│ 2015-08-20 │                0.0886 │
│ 2015-08-21 │                0.0886 │
│ 2015-08-22 │                0.0471 │
│ 2015-08-23 │                0.0471 │
│ 2015-08-24 │                0.0457 │
│ 2015-08-25 │                   0.0 │
│ 2015-08-26 │                   0.0 │
│ 2015-08-27 │                0.0186 │
│ 2015-08-28 │                0.0186 │
│ 2015-08-29 │                0.0186 │
│ 2015-08-30 │                0.0186 │
│ 2015-08-31 │                0.0186 │
│ 2015-09-01 │                0.0186 │
│ 2015-09-02 │                0.0186 │
│ 2015-09-03 │                   0.0 │
│ 2015-09-04 │                   0.0 │
│ 2015-09-05 │                   0.0 │
│ 2015-09-06 │                   0.0 │
│ 2015-09-07 │                0.2257 │
│ 2015-09-08 │                0.2257 │
│ 2015-09-09 │                0.2671 │
│ 2015-09-10 │                0.2729 │
│ 2015-09-11 │                0.2729 │
│ 2015-09-12 │                0.2729 │
│ 2015-09-13 │                0.2729 │
│ 2015-09-14 │                0.0471 │
│ 2015-09-15 │                0.0471 │
│ 2015-09-16 │                0.0057 │
│ 2015-09-17 │                   0.0 │
│ 2015-09-18 │                   0.0 │
│ 2015-09-19 │                   0.0 │
│ 2015-09-20 │                   0.0 │
│ 2015-09-21 │                   0.0 │
│ 2015-09-22 │                   0.0 │
│ 2015-09-23 │                   0.0 │
│ 2015-09-24 │                   0.0 │
│ 2015-09-25 │                   0.0 │
│ 2015-09-26 │                0.0157 │
│ 2015-09-27 │                0.1957 │
│ 2015-09-28 │                0.2086 │
│ 2015-09-29 │                0.3629 │
│ 2015-09-30 │                0.4129 │
│ 2015-10-01 │                0.4129 │
│ 2015-10-02 │                0.4129 │
│ 2015-10-03 │                0.3971 │
│ 2015-10-04 │                0.2171 │
│ 2015-10-05 │                0.2043 │
│ 2015-10-06 │                0.1771 │
│ 2015-10-07 │                0.1271 │
│ 2015-10-08 │                0.1271 │
│ 2015-10-09 │                0.1271 │
│ 2015-10-10 │                0.1286 │
│ 2015-10-11 │                0.1286 │
│ 2015-10-12 │                0.1286 │
│ 2015-10-13 │                0.0014 │
│ 2015-10-14 │                0.0014 │
│ 2015-10-15 │                0.0014 │
│ 2015-10-16 │                0.0014 │
│ 2015-10-17 │                   0.0 │
│ 2015-10-18 │                   0.0 │
│ 2015-10-19 │                   0.0 │
│ 2015-10-20 │                   0.0 │
│ 2015-10-21 │                   0.0 │
│ 2015-10-22 │                0.0071 │
│ 2015-10-23 │                0.0071 │
│ 2015-10-24 │                0.0071 │
│ 2015-10-25 │                0.2071 │
│ 2015-10-26 │                0.2129 │
│ 2015-10-27 │                0.2129 │
│ 2015-10-28 │                0.2129 │
│ 2015-10-29 │                0.2057 │
│ 2015-10-30 │                0.2057 │
│ 2015-10-31 │                0.2057 │
│ 2015-11-01 │                0.0057 │
│ 2015-11-02 │                0.0014 │
│ 2015-11-03 │                0.0014 │
│ 2015-11-04 │                0.0014 │
│ 2015-11-05 │                0.0014 │
│ 2015-11-06 │                0.0014 │
│ 2015-11-07 │                0.0386 │
│ 2015-11-08 │                   0.1 │
│ 2015-11-09 │                   0.1 │
│ 2015-11-10 │                   0.1 │
│ 2015-11-11 │                   0.1 │
│ 2015-11-12 │                   0.1 │
│ 2015-11-13 │                   0.1 │
│ 2015-11-14 │                0.0629 │
│ 2015-11-15 │                0.0014 │
│ 2015-11-16 │                0.1786 │
│ 2015-11-17 │                0.1786 │
│ 2015-11-18 │                0.1786 │
│ 2015-11-19 │                0.1829 │
│ 2015-11-20 │                0.1829 │
│ 2015-11-21 │                0.1829 │
│ 2015-11-22 │                0.1829 │
│ 2015-11-23 │                0.0043 │
│ 2015-11-24 │                0.0043 │
│ 2015-11-25 │                0.0071 │
│ 2015-11-26 │                0.0029 │
│ 2015-11-27 │                0.0029 │
│ 2015-11-28 │                  0.05 │
│ 2015-11-29 │                  0.07 │
│ 2015-11-30 │                  0.07 │
│ 2015-12-01 │                  0.07 │
│ 2015-12-02 │                0.0671 │
│ 2015-12-03 │                0.0671 │
│ 2015-12-04 │                0.0671 │
│ 2015-12-05 │                  0.02 │
│ 2015-12-06 │                   0.0 │
│ 2015-12-07 │                   0.0 │
│ 2015-12-08 │                   0.0 │
│ 2015-12-09 │                   0.0 │
│ 2015-12-10 │                   0.0 │
│ 2015-12-11 │                0.0471 │
│ 2015-12-12 │                  0.06 │
│ 2015-12-13 │                0.0657 │
│ 2015-12-14 │                0.2386 │
│ 2015-12-15 │                0.2386 │
│ 2015-12-16 │                0.2386 │
│ 2015-12-17 │                0.2386 │
│ 2015-12-18 │                0.1914 │
│ 2015-12-19 │                0.2057 │
│ 2015-12-20 │                0.4214 │
│ 2015-12-21 │                  0.25 │
│ 2015-12-22 │                0.2514 │
│ 2015-12-23 │                0.2514 │
│ 2015-12-24 │                0.2686 │
│ 2015-12-25 │                0.2729 │
│ 2015-12-26 │                  0.31 │
│ 2015-12-27 │                0.1157 │
│ 2015-12-28 │                0.1186 │
│ 2015-12-29 │                0.1171 │
│ 2015-12-30 │                0.1171 │
│ 2015-12-31 │                   0.1 │
│ 2016-01-01 │                0.0957 │
│ 2016-01-02 │                0.0314 │
│ 2016-01-03 │                0.0043 │
│ 2016-01-04 │                   0.0 │
│ 2016-01-05 │                   0.0 │
│ 2016-01-06 │                   0.0 │
│ 2016-01-07 │                0.2571 │
│ 2016-01-08 │                0.2571 │
│ 2016-01-09 │                0.2571 │
│ 2016-01-10 │                0.2571 │
│ 2016-01-11 │                0.2571 │
│ 2016-01-12 │                0.2571 │
│ 2016-01-13 │                0.2914 │
│ 2016-01-14 │                0.0414 │
│ 2016-01-15 │                0.0414 │
│ 2016-01-16 │                0.0414 │
│ 2016-01-17 │                0.0414 │
│ 2016-01-18 │                0.0414 │
│ 2016-01-19 │                0.0429 │
│ 2016-01-20 │                0.3386 │
│ 2016-01-21 │                0.3314 │
│ 2016-01-22 │                0.3314 │
│ 2016-01-23 │                0.3314 │
│ 2016-01-24 │                0.3314 │
│ 2016-01-25 │                0.3314 │
│ 2016-01-26 │                  0.33 │
│ 2016-01-27 │                   0.0 │
│ 2016-01-28 │                   0.0 │
│ 2016-01-29 │                0.0014 │
│ 2016-01-30 │                0.0014 │
│ 2016-01-31 │                0.1057 │
│ 2016-02-01 │                0.1057 │
│ 2016-02-02 │                0.1814 │
│ 2016-02-03 │                0.1814 │
│ 2016-02-04 │                0.1814 │
│ 2016-02-05 │                0.1871 │
│ 2016-02-06 │                0.1871 │
│ 2016-02-07 │                0.0843 │
│ 2016-02-08 │                0.0843 │
│ 2016-02-09 │                0.0086 │
│ 2016-02-10 │                0.0086 │
│ 2016-02-11 │                0.0086 │
│ 2016-02-12 │                0.0643 │
│ 2016-02-13 │                0.2086 │
│ 2016-02-14 │                0.2071 │
│ 2016-02-15 │                0.2071 │
│ 2016-02-16 │                0.2071 │
│ 2016-02-17 │                0.2071 │
│ 2016-02-18 │                0.2114 │
│ 2016-02-19 │                0.1486 │
│ 2016-02-20 │                0.0471 │
│ 2016-02-21 │                0.2214 │
│ 2016-02-22 │                0.2243 │
│ 2016-02-23 │                0.2243 │
│ 2016-02-24 │                0.2243 │
│ 2016-02-25 │                  0.22 │
│ 2016-02-26 │                0.2271 │
│ 2016-02-27 │                0.1843 │
│ 2016-02-28 │                  0.03 │
│ 2016-02-29 │                0.0271 │
│ 2016-03-01 │                0.0429 │
│ 2016-03-02 │                0.0429 │
│ 2016-03-03 │                0.0429 │
│ 2016-03-04 │                0.0357 │
│ 2016-03-05 │                0.0357 │
│ 2016-03-06 │                0.0157 │
│ 2016-03-07 │                0.0157 │
│ 2016-03-08 │                0.0086 │
│ 2016-03-09 │                0.0086 │
│ 2016-03-10 │                0.0086 │
│ 2016-03-11 │                  0.05 │
│ 2016-03-12 │                  0.05 │
│ 2016-03-13 │                0.0529 │
│ 2016-03-14 │                0.0529 │
│ 2016-03-15 │                0.0443 │
│ 2016-03-16 │                0.0443 │
│ 2016-03-17 │                0.0543 │
│ 2016-03-18 │                0.0214 │
│ 2016-03-19 │                0.0214 │
│ 2016-03-20 │                0.0186 │
│ 2016-03-21 │                0.0186 │
│ 2016-03-22 │                0.0243 │
│ 2016-03-23 │                0.0243 │
│ 2016-03-24 │                0.0143 │
│ 2016-03-25 │                  0.06 │
│ 2016-03-26 │                  0.06 │
│ 2016-03-27 │                  0.06 │
│ 2016-03-28 │                  0.06 │
│ 2016-03-29 │                0.0571 │
│ 2016-03-30 │                  0.08 │
│ 2016-03-31 │                0.0929 │
│ 2016-04-01 │                0.1057 │
│ 2016-04-02 │                0.1057 │
│ 2016-04-03 │                0.1057 │
│ 2016-04-04 │                0.1186 │
│ 2016-04-05 │                0.1171 │
│ 2016-04-06 │                  0.11 │
│ 2016-04-07 │                0.0971 │
│ 2016-04-08 │                0.0314 │
│ 2016-04-09 │                  0.06 │
│ 2016-04-10 │                  0.06 │
│ 2016-04-11 │                0.0471 │
│ 2016-04-12 │                0.0457 │
│ 2016-04-13 │                  0.03 │
│ 2016-04-14 │                  0.03 │
│ 2016-04-15 │                0.0286 │
│ 2016-04-16 │                   0.0 │
│ 2016-04-17 │                   0.0 │
│ 2016-04-18 │                   0.0 │
│ 2016-04-19 │                   0.0 │
│ 2016-04-20 │                0.0229 │
│ 2016-04-21 │                0.0229 │
│ 2016-04-22 │                0.0229 │
│ 2016-04-23 │                0.0571 │
│ 2016-04-24 │                0.0571 │
│ 2016-04-25 │                0.0571 │
│ 2016-04-26 │                0.0643 │
│ 2016-04-27 │                0.0414 │
│ 2016-04-28 │                0.0643 │
│ 2016-04-29 │                  0.07 │
│ 2016-04-30 │                0.1229 │
│ 2016-05-01 │                0.1243 │
│ 2016-05-02 │                0.1243 │
│ 2016-05-03 │                0.1943 │
│ 2016-05-04 │                0.1943 │
│ 2016-05-05 │                0.1943 │
│ 2016-05-06 │                0.1886 │
│ 2016-05-07 │                0.1014 │
│ 2016-05-08 │                   0.1 │
│ 2016-05-09 │                   0.1 │
│ 2016-05-10 │                0.0586 │
│ 2016-05-11 │                0.0586 │
│ 2016-05-12 │                0.0357 │
│ 2016-05-13 │                0.0357 │
│ 2016-05-14 │                0.0357 │
│ 2016-05-15 │                0.0357 │
│ 2016-05-16 │                0.0357 │
│ 2016-05-17 │                   0.0 │
│ 2016-05-18 │                0.0057 │
│ 2016-05-19 │                0.0186 │
│ 2016-05-20 │                0.0214 │
│ 2016-05-21 │                0.0471 │
│ 2016-05-22 │                0.0471 │
│ 2016-05-23 │                0.0471 │
│ 2016-05-24 │                0.0471 │
│ 2016-05-25 │                0.0414 │
│ 2016-05-26 │                0.0286 │
│ 2016-05-27 │                0.2614 │
│ 2016-05-28 │                0.2357 │
│ 2016-05-29 │                0.2357 │
│ 2016-05-30 │                0.2357 │
│ 2016-05-31 │                0.2414 │
│ 2016-06-01 │                0.2986 │
│ 2016-06-02 │                0.4286 │
│ 2016-06-03 │                0.1929 │
│ 2016-06-04 │                0.1929 │
│ 2016-06-05 │                0.2571 │
│ 2016-06-06 │                0.2571 │
│ 2016-06-07 │                0.2514 │
│ 2016-06-08 │                0.1943 │
│ 2016-06-09 │                0.0643 │
│ 2016-06-10 │                0.0643 │
│ 2016-06-11 │                0.0643 │
│ 2016-06-12 │                   0.0 │
│ 2016-06-13 │                0.0314 │
│ 2016-06-14 │                0.0314 │
│ 2016-06-15 │                0.0314 │
│ 2016-06-16 │                0.0314 │
│ 2016-06-17 │                0.0314 │
│ 2016-06-18 │                0.0314 │
│ 2016-06-19 │                0.0314 │
│ 2016-06-20 │                   0.0 │
│ 2016-06-21 │                   0.0 │
│ 2016-06-22 │                   0.0 │
│ 2016-06-23 │                   0.0 │
│ 2016-06-24 │                0.0643 │
│ 2016-06-25 │                0.0814 │
│ 2016-06-26 │                0.0829 │
│ 2016-06-27 │                0.0829 │
│ 2016-06-28 │                0.2014 │
│ 2016-06-29 │                0.2014 │
│ 2016-06-30 │                0.2014 │
│ 2016-07-01 │                0.2071 │
│ 2016-07-02 │                0.2843 │
│ 2016-07-03 │                0.2829 │
│ 2016-07-04 │                0.2886 │
│ 2016-07-05 │                0.1814 │
│ 2016-07-06 │                0.2571 │
│ 2016-07-07 │                0.2571 │
│ 2016-07-08 │                0.1871 │
│ 2016-07-09 │                0.0929 │
│ 2016-07-10 │                0.0929 │
│ 2016-07-11 │                0.1757 │
│ 2016-07-12 │                0.1643 │
│ 2016-07-13 │                0.0886 │
│ 2016-07-14 │                0.0886 │
│ 2016-07-15 │                0.1386 │
│ 2016-07-16 │                0.1386 │
│ 2016-07-17 │                0.1386 │
│ 2016-07-18 │                  0.05 │
│ 2016-07-19 │                  0.05 │
│ 2016-07-20 │                  0.05 │
│ 2016-07-21 │                  0.05 │
│ 2016-07-22 │                0.1429 │
│ 2016-07-23 │                0.1429 │
│ 2016-07-24 │                0.1429 │
│ 2016-07-25 │                0.1429 │
│ 2016-07-26 │                0.2986 │
│ 2016-07-27 │                0.3343 │
│ 2016-07-28 │                0.4886 │
│ 2016-07-29 │                0.3457 │
│ 2016-07-30 │                0.3457 │
│ 2016-07-31 │                0.3457 │
│ 2016-08-01 │                0.3457 │
│ 2016-08-02 │                  0.19 │
│ 2016-08-03 │                0.1614 │
│ 2016-08-04 │                0.0071 │
│ 2016-08-05 │                0.0071 │
│ 2016-08-06 │                0.0071 │
│ 2016-08-07 │                  0.02 │
│ 2016-08-08 │                0.0414 │
│ 2016-08-09 │                0.0871 │
│ 2016-08-10 │                  0.08 │
│ 2016-08-11 │                0.0886 │
│ 2016-08-12 │                0.0886 │
│ 2016-08-13 │                0.1043 │
│ 2016-08-14 │                0.0929 │
│ 2016-08-15 │                0.0757 │
│ 2016-08-16 │                0.0314 │
│ 2016-08-17 │                0.1486 │
│ 2016-08-18 │                0.1843 │
│ 2016-08-19 │                0.1843 │
│ 2016-08-20 │                0.1686 │
│ 2016-08-21 │                0.1671 │
│ 2016-08-22 │                0.1643 │
│ 2016-08-23 │                0.1629 │
│ 2016-08-24 │                0.0457 │
│ 2016-08-25 │                0.0014 │
│ 2016-08-26 │                0.0014 │
│ 2016-08-27 │                0.0014 │
│ 2016-08-28 │                0.0014 │
│ 2016-08-29 │                0.0714 │
│ 2016-08-30 │                0.0714 │
│ 2016-08-31 │                0.0714 │
│ 2016-09-01 │                0.0714 │
│ 2016-09-02 │                0.0714 │
│ 2016-09-03 │                0.0714 │
│ 2016-09-04 │                0.0714 │
│ 2016-09-05 │                   0.0 │
│ 2016-09-06 │                0.0314 │
│ 2016-09-07 │                0.0314 │
│ 2016-09-08 │                0.0314 │
│ 2016-09-09 │                0.0314 │
│ 2016-09-10 │                0.0314 │
│ 2016-09-11 │                0.1114 │
│ 2016-09-12 │                0.1114 │
│ 2016-09-13 │                  0.08 │
│ 2016-09-14 │                  0.08 │
│ 2016-09-15 │                  0.08 │
│ 2016-09-16 │                0.1771 │
│ 2016-09-17 │                0.1771 │
│ 2016-09-18 │                0.0971 │
│ 2016-09-19 │                0.0971 │
│ 2016-09-20 │                0.0986 │
│ 2016-09-21 │                0.1271 │
│ 2016-09-22 │                0.1271 │
│ 2016-09-23 │                  0.03 │
│ 2016-09-24 │                0.0614 │
│ 2016-09-25 │                0.0614 │
│ 2016-09-26 │                0.0614 │
│ 2016-09-27 │                0.1171 │
│ 2016-09-28 │                0.0886 │
│ 2016-09-29 │                0.0886 │
│ 2016-09-30 │                0.0886 │
│ 2016-10-01 │                0.0571 │
│ 2016-10-02 │                0.0571 │
│ 2016-10-03 │                0.0571 │
│ 2016-10-04 │                   0.0 │
│ 2016-10-05 │                0.0329 │
│ 2016-10-06 │                0.1114 │
│ 2016-10-07 │                0.1114 │
│ 2016-10-08 │                0.1114 │
│ 2016-10-09 │                0.1114 │
│ 2016-10-10 │                0.1114 │
│ 2016-10-11 │                0.1114 │
│ 2016-10-12 │                0.0786 │
│ 2016-10-13 │                   0.0 │
│ 2016-10-14 │                   0.0 │
│ 2016-10-15 │                   0.0 │
│ 2016-10-16 │                   0.0 │
│ 2016-10-17 │                   0.0 │
│ 2016-10-18 │                0.1586 │
│ 2016-10-19 │                   0.2 │
│ 2016-10-20 │                   0.2 │
│ 2016-10-21 │                   0.2 │
│ 2016-10-22 │                   0.2 │
│ 2016-10-23 │                   0.2 │
│ 2016-10-24 │                0.4014 │
│ 2016-10-25 │                0.2429 │
│ 2016-10-26 │                0.2014 │
│ 2016-10-27 │                0.2814 │
│ 2016-10-28 │                0.2814 │
│ 2016-10-29 │                0.2814 │
│ 2016-10-30 │                0.2814 │
│ 2016-10-31 │                  0.08 │
│ 2016-11-01 │                  0.08 │
│ 2016-11-02 │                  0.08 │
│ 2016-11-03 │                   0.0 │
│ 2016-11-04 │                   0.0 │
│ 2016-11-05 │                   0.0 │
│ 2016-11-06 │                0.0086 │
│ 2016-11-07 │                0.0086 │
│ 2016-11-08 │                0.0086 │
│ 2016-11-09 │                0.0086 │
│ 2016-11-10 │                0.0086 │
│ 2016-11-11 │                0.0086 │
│ 2016-11-12 │                0.2671 │
│ 2016-11-13 │                0.2586 │
│ 2016-11-14 │                0.2586 │
│ 2016-11-15 │                0.2586 │
│ 2016-11-16 │                0.2943 │
│ 2016-11-17 │                0.3386 │
│ 2016-11-18 │                0.3386 │
│ 2016-11-19 │                  0.08 │
│ 2016-11-20 │                  0.08 │
│ 2016-11-21 │                0.0843 │
│ 2016-11-22 │                0.0871 │
│ 2016-11-23 │                0.0514 │
│ 2016-11-24 │                0.0071 │
│ 2016-11-25 │                0.0071 │
│ 2016-11-26 │                0.3214 │
│ 2016-11-27 │                0.4257 │
│ 2016-11-28 │                0.4314 │
│ 2016-11-29 │                0.4286 │
│ 2016-11-30 │                0.4286 │
│ 2016-12-01 │                0.4286 │
│ 2016-12-02 │                0.4557 │
│ 2016-12-03 │                0.1914 │
│ 2016-12-04 │                   0.1 │
│ 2016-12-05 │                  0.09 │
│ 2016-12-06 │                  0.09 │
│ 2016-12-07 │                  0.09 │
│ 2016-12-08 │                0.0943 │
│ 2016-12-09 │                0.1386 │
│ 2016-12-10 │                0.0886 │
│ 2016-12-11 │                0.0757 │
│ 2016-12-12 │                0.0757 │
│ 2016-12-13 │                0.0757 │
│ 2016-12-14 │                  0.18 │
│ 2016-12-15 │                0.1814 │
│ 2016-12-16 │                  0.11 │
│ 2016-12-17 │                  0.11 │
│ 2016-12-18 │                  0.11 │
│ 2016-12-19 │                  0.11 │
│ 2016-12-20 │                  0.11 │
│ 2016-12-21 │                0.0729 │
│ 2016-12-22 │                0.0671 │
│ 2016-12-23 │                  0.07 │
│ 2016-12-24 │                  0.07 │
│ 2016-12-25 │                  0.07 │
│ 2016-12-26 │                0.1257 │
│ 2016-12-27 │                0.1271 │
│ 2016-12-28 │                  0.06 │
│ 2016-12-29 │                  0.06 │
│ 2016-12-30 │                0.0871 │
│ 2016-12-31 │                  0.17 │
│ 2017-01-01 │                  0.17 │
│ 2017-01-02 │                0.1143 │
│ 2017-01-03 │                  0.12 │
│ 2017-01-04 │                0.1657 │
│ 2017-01-05 │                0.1657 │
│ 2017-01-06 │                0.1357 │
│ 2017-01-07 │                0.0529 │
│ 2017-01-08 │                0.1271 │
│ 2017-01-09 │                0.1343 │
│ 2017-01-10 │                0.1271 │
│ 2017-01-11 │                0.0986 │
│ 2017-01-12 │                0.0986 │
│ 2017-01-13 │                0.0986 │
│ 2017-01-14 │                0.1486 │
│ 2017-01-15 │                0.0829 │
│ 2017-01-16 │                0.0757 │
│ 2017-01-17 │                  0.09 │
│ 2017-01-18 │                0.0729 │
│ 2017-01-19 │                  0.08 │
│ 2017-01-20 │                0.2457 │
│ 2017-01-21 │                0.3643 │
│ 2017-01-22 │                0.3557 │
│ 2017-01-23 │                0.3586 │
│ 2017-01-24 │                0.3443 │
│ 2017-01-25 │                0.3443 │
│ 2017-01-26 │                0.3371 │
│ 2017-01-27 │                0.1714 │
│ 2017-01-28 │                0.0114 │
│ 2017-01-29 │                0.0114 │
│ 2017-01-30 │                0.0086 │
│ 2017-01-31 │                0.0086 │
│ 2017-02-01 │                0.0086 │
│ 2017-02-02 │                0.0086 │
│ 2017-02-03 │                0.0086 │
│ 2017-02-04 │                0.0386 │
│ 2017-02-05 │                0.0429 │
│ 2017-02-06 │                0.2086 │
│ 2017-02-07 │                0.2086 │
│ 2017-02-08 │                0.2086 │
│ 2017-02-09 │                0.2743 │
│ 2017-02-10 │                0.2771 │
│ 2017-02-11 │                0.2386 │
│ 2017-02-12 │                0.2343 │
│ 2017-02-13 │                0.0686 │
│ 2017-02-14 │                0.0686 │
│ 2017-02-15 │                0.0686 │
│ 2017-02-16 │                0.0029 │
│ 2017-02-17 │                   0.0 │
│ 2017-02-18 │                   0.0 │
│ 2017-02-19 │                   0.0 │
│ 2017-02-20 │                   0.0 │
│ 2017-02-21 │                   0.0 │
│ 2017-02-22 │                0.0771 │
│ 2017-02-23 │                0.0771 │
│ 2017-02-24 │                0.0771 │
│ 2017-02-25 │                0.0771 │
│ 2017-02-26 │                0.0943 │
│ 2017-02-27 │                0.0943 │
│ 2017-02-28 │                0.0943 │
│ 2017-03-01 │                0.0171 │
│ 2017-03-02 │                0.0171 │
│ 2017-03-03 │                0.0171 │
│ 2017-03-04 │                0.0314 │
│ 2017-03-05 │                0.0171 │
│ 2017-03-06 │                0.0171 │
│ 2017-03-07 │                0.0614 │
│ 2017-03-08 │                0.0614 │
│ 2017-03-09 │                0.0614 │
│ 2017-03-10 │                0.0614 │
│ 2017-03-11 │                0.3286 │
│ 2017-03-12 │                0.3257 │
│ 2017-03-13 │                0.3257 │
│ 2017-03-14 │                0.2814 │
│ 2017-03-15 │                0.2929 │
│ 2017-03-16 │                0.2929 │
│ 2017-03-17 │                0.2929 │
│ 2017-03-18 │                0.0114 │
│ 2017-03-19 │                0.0114 │
│ 2017-03-20 │                0.0114 │
│ 2017-03-21 │                0.0114 │
│ 2017-03-22 │                0.0014 │
│ 2017-03-23 │                0.0214 │
│ 2017-03-24 │                0.0586 │
│ 2017-03-25 │                0.1614 │
│ 2017-03-26 │                0.1614 │
│ 2017-03-27 │                0.1629 │
│ 2017-03-28 │                0.3786 │
│ 2017-03-29 │                0.3771 │
│ 2017-03-30 │                0.3571 │
│ 2017-03-31 │                0.3243 │
│ 2017-04-01 │                  0.39 │
│ 2017-04-02 │                  0.39 │
│ 2017-04-03 │                0.4929 │
│ 2017-04-04 │                0.2771 │
│ 2017-04-05 │                0.2771 │
│ 2017-04-06 │                0.2771 │
│ 2017-04-07 │                0.2729 │
│ 2017-04-08 │                0.1043 │
│ 2017-04-09 │                0.1071 │
│ 2017-04-10 │                0.0029 │
│ 2017-04-11 │                0.0029 │
│ 2017-04-12 │                0.0029 │
│ 2017-04-13 │                0.0029 │
│ 2017-04-14 │                0.0029 │
│ 2017-04-15 │                0.0029 │
│ 2017-04-16 │                   0.0 │
│ 2017-04-17 │                0.0243 │
│ 2017-04-18 │                0.0657 │
│ 2017-04-19 │                0.0814 │
│ 2017-04-20 │                0.0814 │
│ 2017-04-21 │                0.0814 │
│ 2017-04-22 │                0.2114 │
│ 2017-04-23 │                  0.26 │
│ 2017-04-24 │                0.2357 │
│ 2017-04-25 │                0.1943 │
│ 2017-04-26 │                0.1871 │
│ 2017-04-27 │                0.1871 │
│ 2017-04-28 │                0.1871 │
│ 2017-04-29 │                0.0571 │
│ 2017-04-30 │                0.0086 │
│ 2017-05-01 │                0.0086 │
│ 2017-05-02 │                  0.44 │
│ 2017-05-03 │                0.4571 │
│ 2017-05-04 │                0.4586 │
│ 2017-05-05 │                0.4586 │
│ 2017-05-06 │                0.4586 │
│ 2017-05-07 │                0.4586 │
│ 2017-05-08 │                0.4586 │
│ 2017-05-09 │                0.0271 │
│ 2017-05-10 │                0.2314 │
│ 2017-05-11 │                0.2329 │
│ 2017-05-12 │                0.2329 │
│ 2017-05-13 │                0.2329 │
│ 2017-05-14 │                0.2329 │
│ 2017-05-15 │                0.2329 │
│ 2017-05-16 │                0.2329 │
│ 2017-05-17 │                0.0043 │
│ 2017-05-18 │                0.0014 │
│ 2017-05-19 │                0.0857 │
│ 2017-05-20 │                0.0857 │
│ 2017-05-21 │                0.0914 │
│ 2017-05-22 │                0.1743 │
│ 2017-05-23 │                0.1886 │
│ 2017-05-24 │                0.1871 │
│ 2017-05-25 │                0.1871 │
│ 2017-05-26 │                0.1214 │
│ 2017-05-27 │                  0.13 │
│ 2017-05-28 │                0.1286 │
│ 2017-05-29 │                0.0457 │
│ 2017-05-30 │                0.0329 │
│ 2017-05-31 │                0.0343 │
│ 2017-06-01 │                0.0471 │
│ 2017-06-02 │                0.0314 │
│ 2017-06-03 │                0.0314 │
│ 2017-06-04 │                0.0271 │
│ 2017-06-05 │                0.0271 │
│ 2017-06-06 │                0.0257 │
│ 2017-06-07 │                0.0243 │
│ 2017-06-08 │                0.0114 │
│ 2017-06-09 │                0.0086 │
│ 2017-06-10 │                   0.0 │
│ 2017-06-11 │                0.0414 │
│ 2017-06-12 │                0.0414 │
│ 2017-06-13 │                0.0414 │
│ 2017-06-14 │                  0.24 │
│ 2017-06-15 │                  0.24 │
│ 2017-06-16 │                0.4329 │
│ 2017-06-17 │                0.4371 │
│ 2017-06-18 │                0.3957 │
│ 2017-06-19 │                0.3957 │
│ 2017-06-20 │                0.4014 │
│ 2017-06-21 │                0.3871 │
│ 2017-06-22 │                0.3871 │
│ 2017-06-23 │                0.1943 │
│ 2017-06-24 │                0.2157 │
│ 2017-06-25 │                0.2157 │
│ 2017-06-26 │                0.2157 │
│ 2017-06-27 │                  0.21 │
│ 2017-06-28 │                0.0586 │
│ 2017-06-29 │                0.0586 │
